	Timestamp			Total Bytes	IP Packet Number
	---------			-----------	-----------------
	2010-09-18 19:26:11.922		80568	430
	2010-09-18 19:26:11.924		80784	431
	2010-09-18 19:26:11.927		81000	432
	2010-09-18 19:26:11.929		81216	433
	2010-09-18 19:26:11.974		81432	434
	2010-09-18 19:26:11.982		81648	435
	2010-09-18 19:26:11.984		81864	436
	2010-09-18 19:26:11.986		82080	437
	2010-09-18 19:26:12.005		82296	438
	2010-09-18 19:26:12.009		82512	439
	2010-09-18 19:26:12.011		82728	440
	2010-09-18 19:26:12.013		82944	441
	2010-09-18 19:26:12.015		83160	442
	2010-09-18 19:26:12.016		83376	443
	2010-09-18 19:26:12.029		83592	444
	2010-09-18 19:26:12.031		83808	445
	2010-09-18 19:26:12.033		84024	446
	2010-09-18 19:26:12.039		84240	447
	2010-09-18 19:26:12.041		84456	448
	2010-09-18 19:26:12.043		84672	449
	2010-09-18 19:26:12.055		84888	450
	2010-09-18 19:26:12.088		85104	451
	2010-09-18 19:26:12.112		85320	452
	2010-09-18 19:26:12.114		85536	453
	2010-09-18 19:26:12.116		85752	454
	2010-09-18 19:26:12.118		85968	455
	2010-09-18 19:26:12.12		86184	456
	2010-09-18 19:26:12.129		86400	457
	2010-09-18 19:26:12.132		86616	458
	2010-09-18 19:26:12.134		86832	459
	2010-09-18 19:26:12.142		87048	460
	2010-09-18 19:26:12.151		87264	461
	2010-09-18 19:26:12.153		87480	462
	2010-09-18 19:26:12.154		87696	463
	2010-09-18 19:26:12.156		87912	464
	2010-09-18 19:26:12.158		88128	465
	2010-09-18 19:26:12.382		88344	466
	2010-09-18 19:26:12.384		88560	467
	2010-09-18 19:26:12.385		88776	468
	2010-09-18 19:26:12.395		88992	469
	2010-09-18 19:26:12.397		89208	470
	2010-09-18 19:26:12.399		89424	471
	2010-09-18 19:26:12.401		89640	472
	2010-09-18 19:26:12.44		89856	473
	2010-09-18 19:26:12.441		90072	474
	2010-09-18 19:26:12.445		90288	475
	2010-09-18 19:26:12.447		90504	476
	2010-09-18 19:26:12.451		90720	477
	2010-09-18 19:26:12.453		90936	478
	2010-09-18 19:26:12.455		91152	479
	2010-09-18 19:26:12.457		91368	480
	2010-09-18 19:26:12.481		91584	481
	2010-09-18 19:26:12.483		91800	482
	2010-09-18 19:26:12.485		92016	483
	2010-09-18 19:26:12.487		92232	484
	2010-09-18 19:26:12.489		92448	485
	2010-09-18 19:26:12.494		92664	486
	2010-09-18 19:26:12.496		92880	487
	2010-09-18 19:26:12.498		93096	488
	2010-09-18 19:26:12.5		93312	489
	2010-09-18 19:26:12.504		93528	490
	2010-09-18 19:26:12.507		93744	491
	2010-09-18 19:26:12.523		93960	492
	2010-09-18 19:26:12.525		94176	493
	2010-09-18 19:26:12.557		94392	494
	2010-09-18 19:26:12.57		94608	495
	2010-09-18 19:26:12.572		94824	496
	2010-09-18 19:26:12.574		95040	497
	2010-09-18 19:26:12.576		95256	498
	2010-09-18 19:26:12.577		95472	499
	2010-09-18 19:26:12.593		95688	500
	2010-09-18 19:26:12.595		95904	501
	2010-09-18 19:26:12.597		96120	502
	2010-09-18 19:26:12.599		96336	503
	2010-09-18 19:26:12.617		96552	504
	2010-09-18 19:26:12.619		96768	505
	2010-09-18 19:26:12.624		96984	506
	2010-09-18 19:26:12.653		97200	507
	2010-09-18 19:26:12.66		97416	508
	2010-09-18 19:26:12.667		97632	509
	2010-09-18 19:26:12.668		97848	510
	2010-09-18 19:26:12.67		98064	511
	2010-09-18 19:26:12.756		98280	519
	2010-09-18 19:26:12.764		98496	520
	2010-09-18 19:26:12.805		98712	526
	2010-09-18 19:26:12.807		98928	527
	2010-09-18 19:26:12.81		99144	528
	2010-09-18 19:26:12.814		99360	529
	2010-09-18 19:26:12.818		99576	530
	2010-09-18 19:26:12.82		99792	531
	2010-09-18 19:26:12.821		100008	532
	2010-09-18 19:26:12.823		100224	533
	2010-09-18 19:26:12.825		100440	534
	2010-09-18 19:26:12.826		100656	535
	2010-09-18 19:26:12.917		100872	536
	2010-09-18 19:26:12.922		101088	537
	2010-09-18 19:26:12.927		101304	538
	2010-09-18 19:26:12.941		101520	539
	2010-09-18 19:26:12.955		101736	540
	2010-09-18 19:26:13.03		101952	541
	2010-09-18 19:26:13.05		102168	542
	2010-09-18 19:26:13.052		102384	543
	2010-09-18 19:26:13.055		102600	544
	2010-09-18 19:26:13.057		102816	545
	2010-09-18 19:26:13.06		103032	546
